lnBtsId,SiteName,SiteNameCV,營運處,營運中心,基維股,縣市,鄉鎮,operationalState_BTS,nCo_lnBtsId,lnBtsIdLL_Sec,lnBtsIdLL_NameChs,Co-Site,bts_Config,eNBType,actLteNrDualConnectivity,nrBtsId,nrFreqBand,operationalState_nrBts,nrSecId,nrSecPCI,lnSecIdBts,lnSecPCI,lnSecBts_Count,AnchorBand,enDcDMeas_freqBandIndicatorNr,enDcDMeas_b1ThresholdNrRsrp,freqLayListEndcHo,rfSharingEnabled,sharedRfTechnologies,Sys_Module,Sub-Module,RF_Module,Coverage Objective,sw_Version,swRelease,IP address,activeSyncMode,activeTimeSource,selectedSyncInput,actOperatorQCI,QCIop_listId,QCIop_qci,QCIop_lteNrDualConnectSupport,QCIop_prio,QCIop_schedulWeight,RANtype,LAR,LARport,Sub-Module_RF-Module,Total Shaper Information Rate - sirTotal (Mbps),Lat,Lon,Lat_2,Lon_2,Lat_3,Lon_3,Lat_4,Lon_4,Lat_5,Lon_5,Lat_6,Lon_6,Lat_7,Lon_7,Lat_8,Lon_8,Dump_Date,Dump_NRCEL
414466,東勢坪埔二,東勢清豐農場,行動中區營運處,豐原營運中心,豐原基維股,臺中市,東勢區,onAir [5],2,s1/2_s3,東勢坪埔二___東勢清豐農場,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,289_288_290,3,,,,,1,UTRAN-EUTRA  [1],FSMF+FSME,1*FBBA+1*FBBC,3*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.9.16,LoosePhaseAndTimeSync [2],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBA+1*FBBC+3*FHEB+3*FHDB,300,24.242235,120.865324,24.24725,120.86501,,,,,,,,,,,,,44778.73249,
414467,烏日信義,烏日信義S1,行動中區營運處,豐原營運中心,大里基維股,臺中市,烏日區,onAir [5],2,s1/2/3_s4/5/6,烏日信義S1___烏日復光S1,S333333_111111,2+2+2+2+2+2,Flexi_RRH,1,4314467,n78,onAir,1_2_3_4_5_6,96_97_98_107_106_105,1_2_3_4_5_6,96_97_98_107_106_105,6,a333333_111111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,6*FHEB+6*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.64.18,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,TCWJ_NAR01_R3M1R,TCWJ_NAR01_R2/1/3/1,2*ABIA+6*FHEB+6*FHDB,10000,24.10436,120.63384,24.09806,120.63886,,,,,,,,,,,,,44778.73249,44778.80398
414468,石岡萬興,東勢新社L03石岡梅子,行動中區營運處,豐原營運中心,豐原基維股,臺中市,石岡區,onAir [5],2,s1/2/3_s4/6,東勢新社L03石岡萬興___東勢新社L03石岡梅子,S040400_050500_333303_020200_111101,2+5+2+5+0+2,Flexi,1,4314468,n78,onAir,1_2_3_4_6,77_76_75_83_81,1_2_3_4_6,77_76_75_83_81,5,a040400_333303_111101,78_1,-110_-90,1750,0,none  [0],ASIA,3*ABIA,2*FRHG+1*FHEL+2*FXEB+1*FHEB+2*FHDB+2*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.222.73.10,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,TXHS_NAR01_R3M2L,TXHS_NAR01_R2/1/1/2,3*ABIA+2*FRHG+1*FHEL+2*FXEB+1*FHEB+2*FHDB+2*FXDB,10000,24.273417,120.796306,24.26702,120.79943,,,,,,,,,,,,,44778.73249,44778.80398
414469,石岡仙塘坪,石岡仙塘坪,行動中區營運處,豐原營運中心,豐原基維股,臺中市,石岡區,onAir [5],1,s1/2/3,石岡仙塘坪,S333_111,2+2+2,Flexi_RRH,0,,,,,,1_2_3,386_385_384,3,,,,,0,none  [0],FSMF,1*FBBA,3*FHEB+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.129.10.201,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,414469L,1*FBBA+3*FHEB+3*FHDB,300,24.25837,120.78972,,,,,,,,,,,,,,,44778.73249,
414471,梧棲西碼頭,清水龍井N07梧棲南堤西一,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,梧棲區,onAir [5],2,s1/2/3_s4/5/6,清水龍井L07梧棲西碼頭___清水龍井N07梧棲南堤西一,S333333_111111,2+2+2+2+2+2,Flexi_RRH,1,4314471,n78,onAir,1_2_3_4_5_6,227_226_225_265_264_266,1_2_3_4_5_6,227_226_225_265_264_266,6,a333333_111111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,6*FHEB+4*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.43.42,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,CSLC_NAR01_R3M4L,CSLC_NAR01_R2/1/1/4,2*ABIA+6*FHEB+4*FXDB,10000,24.26789,120.50096,24.28234,120.51148,,,,,,,,,,,,,44778.73249,44778.80398
414472,東勢東崎,東勢東崎,行動中區營運處,豐原營運中心,豐原基維股,臺中市,東勢區,onAir [5],1,s1/2/3,東勢東崎,S404_005_333_002_111,3+2+5,Flexi_RRH,1,4314472,n78,onAir,1_2_3,277_276_278,1_2_3,277_276_278,3,a404_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,2*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.157.234,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+2*FRHG+1*FHEL+2*FHEB+3*FHDB,2500,24.25091,120.83814,,,,,,,,,,,,,,,44778.73249,44778.80398
414473,卓蘭雙連,卓蘭雙連,行動中區營運處,苗栗營運中心,三義基維股,苗栗縣,卓蘭鎮,onAir [5],1,s1/2/3,卓蘭雙連,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,40_39_41,3,,,,,1,UTRAN-EUTRA  [1],FSMF+FSMF,1*FBBC,3*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.21,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+3*FHEB+2*FXDB,300,24.34115,120.84922,,,,,,,,,,,,,,,44778.73249,
414475,台中育德,台中育德,行動中區營運處,台中營運中心,台中基維一股,臺中市,北區,onAir [5],2,s1/2/3_s4/6,台中育德___台中五常街,S444404_555505_333303_222000_111101,5+5+5+4+0+4,Flexi_RRH,1,4014475,n78,onAir,2_3_4_6,69_71_148_147,1_2_3_4_6,70_69_71_148_147,5,a444404_333303_111101,1_78,-90_-110,1750,0,none  [0],ASIA,3*ABIA,5*FRHG+3*FHEL+2*FHEB+5*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.3.26,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,TCYT_NAR01_R3M2R,TCYT_NAR01_R2/1/3/2,3*ABIA+5*FRHG+3*FHEL+2*FHEB+5*FHDB,10000,24.15705,120.67235,24.16073,120.67963,,,,,,,,,,,,,44778.73249,44778.80398
414476,豐原東陽,豐原豪傑山莊,行動中區營運處,豐原營運中心,豐原基維股,臺中市,豐原區,onAir [5],3,s1/3_s5/6_s8/9,豐原中二L14___豐原情人谷___豐原豪傑山莊,S000000040_000000050_303033033_000000020_101011011,2+0+2+0+2+2+0+5+2,Flexi_RRH,1,4311465_4314476_4324476,n78_n1_n78,onAir_onAir_onAir,2_3_5_6**1_3_5_6_8_9**1_3_4_5_6,307_306_181_182**185_183_307_306_181_182**185_183_371_370_369,1_3_5_6_8_9,185_183_307_306_181_182,6,a000000040_303033033_101011011,1_78,-90_-110,1750,0,none  [0],ASIA,3*ABIA,1*FRHG+3*FHEL+3*FHEB+6*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.16.106,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,FYFY_NAR01_R3M7R,FYFY_NAR01_R2/1/3/7,3*ABIA+1*FRHG+3*FHEL+3*FHEB+6*FXDB,10000,24.23561,120.73624,24.22785,120.75425,24.23744,120.74112,,,,,,,,,,,44778.73249,44778.80398
414477,外埔三崁,外埔三崁,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,外埔區,onAir [5],1,s1/2/3,外埔三崁,S444_055_333_022_111,3+5+5,Flexi_RRH,1,4314477,n78,onAir,1_2_3,104_103_102,1_2_3,104_103_102,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+2*FHEL+1*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.157.146,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+2*FHEL+1*FHEB+3*FHDB,2500,24.32229,120.66462,,,,,,,,,,,,,,,44778.73249,44778.80398
414478,和平河流,和平河流,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2,和平河流,S330_110,2+2+0,Flexi,0,,,,,,1_2,322_321,2,,,,,1,UTRAN-EUTRA  [1],FSMF+FSME,1*FBBC,2*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.14,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+2*FHEB+2*FXDB,300,24.25638,121.26436,,,,,,,,,,,,,,,44778.73249,
414479,和平橫流溪,和平橫流溪,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2/3,和平橫流溪,S040_050_333_020_111,2+5+2,Flexi_RRH,0,,,,,,1_2_3,154_153_155,3,,,,,1,UTRAN-EUTRA  [1],FSMF,2*FBBC,1*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.15,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,2*FBBC+1*FRHG+1*FHEL+2*FHEB+3*FHDB,750,24.24194,120.90722,,,,,,,,,,,,,,,44778.73249,
414480,霧峰桐林,霧峰桐林,行動中區營運處,豐原營運中心,大里基維股,臺中市,霧峰區,onAir [5],1,s1/2/3,霧峰桐林,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,173_172_171,3,,,,,0,none  [0],FSMF,1*FBBC,3*FHEB+2*FXDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.131.4.221,FreqSync [0],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,414480L,1*FBBC+3*FHEB+2*FXDB,300,24.0471,120.744,,,,,,,,,,,,,,,44778.73249,
414481,和平小雪山,和平小雪山,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2,和平小雪山,S330_110,2+2+0,Flexi_RRH,0,,,,,,1_2,171_172,2,,,,,0,none  [0],FSMF,1*FBBC,2*FHEB+2*FXDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.129.11.93,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,414481L,1*FBBC+2*FHEB+2*FXDB,300,24.29614,121.03916,,,,,,,,,,,,,,,44778.73249,
414482,清水國姓,清水中社L05清水臨海,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,清水區,onAir [5],2,s1/2/3_s4/5/6,清水中社L05清水國姓___清水中社L05清水臨海,S440000_550000_333333_020000_111111,4+5+2+2+2+2,Flexi_RRH,1,4314482,n78,onAir,1_2_3_4_5_6,68_67_66_74_73_72,1_2_3_4_5_6,68_67_66_74_73_72,6,a440000_333333_111111,1_78,-90_-110,1750,0,none  [0],ASIA,3*ABIA,1*FRHG+1*FHEL+5*FHEB+6*FHDB+1*AHHB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.74.26,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,CSCC_NAR01_R3M3L,CSCC_NAR01_R2/1/1/3,3*ABIA+1*FRHG+1*FHEL+5*FHEB+6*FHDB+1*AHHB,10000,24.30021,120.57651,24.29615,120.56228,,,,,,,,,,,,,44778.73249,44778.80398
414483,神岡大洲,豐原中二L29神岡如意,行動中區營運處,豐原營運中心,豐原基維股,臺中市,神岡區,onAir [5],3,s1/2_s3_s4/5/6,豐原中二L29神岡大洲___神岡大洲___豐原中二L29神岡如意,S333333_000222_111111,2+2+2+3+3+3,Flexi_RRH,1,4314483,n78,onAir,1_2_3_4_5_6,360_361_362_450_452_451,1_2_3_4_5_6,360_361_362_450_452_451,6,a333333_111111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,3*FHEB+6*FHDB+3*AHEB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.36.170,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,FYFY_NAR02_R6M7L,FYFY_NAR02_R5/1/1/7,2*ABIA+3*FHEB+6*FHDB+3*AHEB,10000,24.25455,120.69679,24.25455,120.696791,24.26084,120.71031,,,,,,,,,,,44778.73249,44778.80398
414484,東勢慶福,東勢慶福,行動中區營運處,豐原營運中心,豐原基維股,臺中市,東勢區,onAir [5],1,s1/2/3,東勢慶福,S044_055_333_222_111,3+5+5,Flexi,1,4314484,n78,onAir,1_2_3,225_227_226,1_2_3,225_227_226,3,a044_333_111,78_1,-110_-90,1750,0,none  [0],ASIB,2*ABIA,3*FHEL+1*FHDB+2*FXDB+2*AHHB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.222.77.10,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,TXSC_NAR01_R3M1R,TXSC_NAR01_R2/1/3/1,2*ABIA+3*FHEL+1*FHDB+2*FXDB+2*AHHB,10000,24.1955,120.84969,,,,,,,,,,,,,,,44778.73249,44778.80398
414486,和平上谷關,和平上谷關,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2/3,和平上谷關,S333_111,2+2+2,Flexi_RRH,0,,,,,,1_2_3,93_95_94,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,3*FHEB+1*FHDB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.11.45,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+3*FHEB+1*FHDB+2*FXDB,300,24.20452,121.01658,,,,,,,,,,,,,,,44778.73249,
414487,新社永櫃,新社永櫃,行動中區營運處,豐原營運中心,豐原基維股,臺中市,新社區,onAir [5],1,s1/2/3,新社永櫃,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,181_180_182,3,,,,,1,UTRAN-EUTRA  [1],FSMF+FSMF,1*FBBC,2*FXEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.224,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+2*FXEB+3*FHDB,300,24.141446,120.855844,,,,,,,,,,,,,,,44778.73249,
414489,新社七分,新社七分,行動中區營運處,豐原營運中心,豐原基維股,臺中市,新社區,onAir [5],1,s1/2/3,新社七分,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,311_310_309,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,3*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.193,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+3*FHEB+2*FXDB,300,24.23415,120.78346,,,,,,,,,,,,,,,44778.73249,
414492,和平雪山口,和平雪山口,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2,和平雪山口,S330_110,2+2+0,Flexi_RRH,0,,,,,,1_2,188_187,2,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,2*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.131.12.135,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+2*FHEB+2*FXDB,300,24.385695,121.29886,,,,,,,,,,,,,,,44778.73249,
414493,后里公安,后里公安,行動中區營運處,豐原營運中心,豐原基維股,臺中市,后里區,onAir [5],1,s1/2/3,后里公安,S444_505_333_202_111,5+3+5,Flexi_RRH,1,4314493_4324493,n1_n78,onAir_onAir,1_2_3**1_2_3_4_6,273_274_275**273_274_275_127_128,1_2_3,273_274_275,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+2*FHEL+1*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.134.90,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+2*FHEL+1*FHEB+3*FHDB,2500,24.30928,120.70059,,,,,,,,,,,,,,,44778.73249,44778.80398
414494,新社新二村,新社新二村,行動中區營運處,豐原營運中心,豐原基維股,臺中市,新社區,onAir [5],1,s1/2/3,新社新二村,S004_333_111,2+2+3,Flexi_RRH,0,,,,,,1_2_3,317_316_315,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBA+1*FBBC,1*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.3,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBA+1*FBBC+1*FRHG+1*FHEL+2*FHEB+3*FHDB,450,24.21917,120.80093,,,,,,,,,,,,,,,44778.73249,
414495,台中水景機房,台中水景機房,行動中區營運處,台中營運中心,台中基維一股,臺中市,北屯區,onAir [5],1,s1/2/3,台中水景機房,S444_555_333_222_111,5+5+5,Flexi_RRH,1,4014495,n78,onAir,1_2_3,38_37_36,1_2_3,38_37_36,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+3*FHEL+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.131.90,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+3*FHEL+3*FHDB,2500,24.17064,120.71924,,,,,,,,,,,,,,,44778.73249,44778.80398
414497,后里友達CUB,后里友達CUB,行動中區營運處,豐原營運中心,豐原基維股,臺中市,后里區,onAir [5],1,s1/2/3,后里友達CUB,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,267_268_269,3,,,,,0,none  [0],FSMF,1*FBBA,3*FHEB+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.129.9.201,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,414497L,1*FBBA+3*FHEB+3*FHDB,300,24.29331,120.72941,,,,,,,,,,,,,,,44778.73249,
414499,太平永成,太平基士特S1,行動中區營運處,豐原營運中心,大里基維股,臺中市,太平區,onAir [5],2,s1/2/3_s4/5/6,太平永成S1___太平基士特S1,S404000_333333_002000_111111,3+2+4+2+2+2,Flexi_RRH,1,4314499_4324499,n1_n78,onAir_onAir,1_2_3**1_2_3_4_5_6,363_364_365**363_364_365_129_130_131,1_2_3_4_5_6,363_364_365_129_130_131,6,a404000_333333_111111,1_78,-90_-110,1750,0,none  [0],ASIA,3*ABIA,1*FHEL+1*FXED+2*FHEB+3*FHDB+2*FXDB+1*AHHB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.22.122,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,TCTP_NAR01_R3M8R,TCTP_NAR01_R2/1/3/8,3*ABIA+1*FHEL+1*FXED+2*FHEB+3*FHDB+2*FXDB+1*AHHB,10000,24.11466,120.70864,24.12273,120.71336,,,,,,,,,,,,,44778.73249,44778.80398
414501,后里聯相,后里英特盛,行動中區營運處,豐原營運中心,豐原基維股,臺中市,后里區,onAir [5],1,s1/2/3,后里英特盛,S333_222,2+2+2,Flexi_RRH,0,,,,,,1_2_3,426_428_427,3,,,,,0,none  [0],FSMF,1*FBBA,3*FHEL,Outdoor & Indoor,SBTS21A,SRAN21A_3.1.3,10.129.8.137,FreqSync [0],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,414501L,1*FBBA+3*FHEL,300,24.318212,120.735498,,,,,,,,,,,,,,,44778.73249,
414502,豐原朴子,豐原朴子,行動中區營運處,豐原營運中心,豐原基維股,臺中市,豐原區,onAir [5],1,s1/2/3,豐原朴子,S444_555_333_002_111,4+4+5,Flexi_RRH,1,4314502,n78+n1,onAir,1_2_3,367_366_368,1_2_3,367_366_368,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.134.66,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+1*FHEL+2*FHEB+3*FHDB,1000,24.27734,120.76018,,,,,,,,,,,,,,,44778.73249,44778.80398
414503,沙鹿清泉崗,沙鹿清泉崗,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,沙鹿區,onAir [5],1,s1/2/3/4,沙鹿清泉崗,S4444_0505_3333_0202_1111,3+5+3+5,Flexi_RRH,1,4314503,n78,onAir,1_2_3,165_166_167,1_2_3_4,165_166_167_161,4,a444400_333300_111100,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+1*FHEL+4*FHEB+4*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.128.66,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+1*FHEL+4*FHEB+4*FHDB,2500,24.2469,120.60814,,,,,,,,,,,,,,,44778.73249,44778.80398
414504,龍井東海,龍井東海,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,龍井區,onAir [5],1,s1/2/3/4,龍井東海,S4444_5505_3333_2222_1101,5+5+3+5,Flexi_RRH,1,4314504,n78+n1,onAir,1_2_3,221_220_219,1_2_3_4,221_220_219_1,4,a444400_333300_110100,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,4*FRHG+4*FHEL+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.130.154,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+4*FRHG+4*FHEL+3*FHDB,2500,24.18119,120.58686,,,,,,,,,,,,,,,44778.73249,44778.80398
414505,和平佳陽,和平佳陽,行動中區營運處,豐原營運中心,豐原基維股,臺中市,和平區,onAir [5],1,s1/2/3,和平佳陽,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,317_316_315,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,3*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.129.10.43,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FBBC+3*FHEB+2*FXDB,300,24.254791,121.233758,,,,,,,,,,,,,,,44778.73249,
414507,沙鹿西勢,沙鹿西勢,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,沙鹿區,onAir [5],1,s1/2/3,沙鹿西勢,S044_055_333_022_111,2+5+5,Flexi_RRH,1,4314507,n78,onAir,1_2_3,162_163_164,1_2_3,162_163_164,3,a044_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,2*FRHG+2*FHEL+1*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.128.50,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+2*FRHG+2*FHEL+1*FHEB+3*FHDB,2500,24.2585,120.60151,,,,,,,,,,,,,,,44778.73249,44778.80398
414509,太平中山,太平中山,行動中區營運處,豐原營運中心,大里基維股,臺中市,太平區,onAir [5],1,s1/2/3,太平中山,S444_555_333_222_111,5+5+5,Flexi,1,4314509,n78,onAir,1_2_3,441_442_443,1_2_3,441_442_443,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+1*FXED+2*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.130.170,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+1*FXED+2*FXDB,2500,24.15161,120.72734,,,,,,,,,,,,,,,44778.73249,44778.80398
414510,東勢石角,東勢石角,行動中區營運處,豐原營運中心,豐原基維股,臺中市,東勢區,onAir [5],1,s1/2/3,東勢石角,S040_050_333_020_111,2+5+2,Flexi_RRH,1,4314510,n78,onAir,1_2_3,291_292_293,1_2_3,291_292_293,3,a040_333_111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,1*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0MP,10.218.158.58,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+1*FRHG+1*FHEL+2*FHEB+3*FHDB,2500,24.24263,120.85059,,,,,,,,,,,,,,,44778.73249,44778.80398
